module,pi,theta,karatsuba,length,cycles
nmh,226,5,1,10780,17023
nmh,226,5,1,10920,17455
nmh,226,5,1,11060,17663
nmh,226,5,1,11200,18093
nmh,226,5,1,11340,17899
nmh,226,5,1,11480,18326
nmh,226,5,1,11620,18511
nmh,226,5,1,11760,18969
nmh,226,5,1,11900,18792
nmh,226,5,1,12040,19208
nmh,226,5,1,12180,19397
nmh,226,5,1,12320,19855
nmh,226,5,1,12460,19642
nmh,226,5,1,12600,20078
nmh,226,5,1,12740,20262
nmh,226,5,1,12880,20698
nmh,226,5,1,13020,20511
nmh,226,5,1,13160,20947
nmh,226,5,1,13300,21132
nmh,226,5,1,13440,21592
nmh,226,5,1,13580,21465
nmh,226,5,1,13720,21825
nmh,226,5,1,13860,22000
nmh,226,5,1,14000,22436
nmh,226,5,1,14140,22342
nmh,226,5,1,14280,22697
nmh,226,5,1,14420,22867
nmh,226,5,1,14560,23315
nmh,226,5,1,14700,23218
nmh,226,5,1,14840,23575
nmh,226,5,1,14980,23737
nmh,226,5,1,15120,24189
nmh,226,5,1,15260,24095
nmh,226,5,1,15400,24454
nmh,226,5,1,15540,24610
nmh,226,5,1,15680,25058
nmh,226,5,1,15820,24972
nmh,226,5,1,15960,25315
sqh,116,3,0,140,169
sqh,116,3,0,280,300
sqh,116,3,0,420,428
sqh,116,3,0,560,555
sqh,116,3,0,700,682
sqh,116,3,0,840,808
sqh,116,3,0,980,935
sqh,116,3,0,1120,1061
sqh,116,3,0,1260,1188
sqh,116,3,0,1400,1314
sqh,116,3,0,1540,1440
sqh,116,3,0,1680,1577
sqh,116,3,0,1820,1713
sqh,116,3,0,1960,1850
sqh,116,3,0,2100,1984
sqh,116,3,0,2240,2117
sqh,116,3,0,2380,2251
sqh,116,3,0,2520,2383
sqh,116,3,0,2660,2517
sqh,116,3,0,2800,2652
sqh,116,3,0,2940,2786
sqh,116,3,0,3080,2920
sqh,116,3,0,3220,3056
sqh,116,3,0,3360,3190
sqh,116,3,0,3500,3321
sqh,116,3,0,3640,3456
sqh,116,3,0,3780,3590
sqh,116,3,0,3920,3724
sqh,116,3,0,4060,3858
sqh,116,3,0,4200,3991
sqh,116,3,0,4340,4125
sqh,116,3,0,4480,4257
sqh,116,3,0,4620,4391
sqh,116,3,0,4760,4555
sqh,116,3,0,4900,4690
sqh,116,3,0,5040,4823
sqh,116,3,0,5180,4956
sqh,116,3,0,5320,5088
sqh,116,3,0,5460,5221
sqh,116,3,0,5600,5354
sqh,116,3,0,5740,5489
sqh,116,3,0,5880,5623
sqh,116,3,0,6020,5755
sqh,116,3,0,6160,5888
sqh,116,3,0,6300,6022
sqh,116,3,0,6440,6157
sqh,116,3,0,6580,6290
sqh,116,3,0,6720,6375
sqh,116,3,0,6860,6507
sqh,116,3,0,7000,6644
sqh,116,3,0,7140,6779
sqh,116,3,0,7280,6913
sqh,116,3,0,7420,7048
sqh,116,3,0,7560,7183
sqh,116,3,0,7700,7318
sqh,116,3,0,7840,7451
sqh,116,3,0,7980,7586
sqh,116,3,0,8120,7722
sqh,116,3,0,8260,7854
sqh,116,3,0,8400,7986
sqh,116,3,0,8540,8120
sqh,116,3,0,8680,8254
sqh,116,3,0,8820,8386
sqh,116,3,0,8960,8519
sqh,116,3,0,9100,8652
sqh,116,3,0,9240,8785
sqh,116,3,0,9380,8954
sqh,116,3,0,9520,9086
sqh,116,3,0,9660,9222
sqh,116,3,0,9800,9354
sqh,116,3,0,9940,9487
sqh,116,3,0,10080,9616
sqh,116,3,0,10220,9754
sqh,116,3,0,10360,9883
sqh,116,3,0,10500,10020
sqh,116,3,0,10640,10153
sqh,116,3,0,10780,10282
sqh,116,3,0,10920,10414
sqh,116,3,0,11060,10546
sqh,116,3,0,11200,10680
sqh,116,3,0,11340,10813
sqh,116,3,0,11480,10943
sqh,116,3,0,11620,11080
sqh,116,3,0,11760,11215
sqh,116,3,0,11900,11245
sqh,116,3,0,12040,11382
sqh,116,3,0,12180,11516
sqh,116,3,0,12320,11653
sqh,116,3,0,12460,11786
sqh,116,3,0,12600,11923
sqh,116,3,0,12740,12059
sqh,116,3,0,12880,12191
sqh,116,3,0,13020,12324
sqh,116,3,0,13160,12460
sqh,116,3,0,13300,12594
sqh,116,3,0,13440,12726
sqh,116,3,0,13580,12864
sqh,116,3,0,13720,12995
sqh,116,3,0,13860,13130
sqh,116,3,0,14000,13263
sqh,116,3,0,14140,13396
sqh,116,3,0,14280,13546
sqh,116,3,0,14420,13675
sqh,116,3,0,14560,13812
sqh,116,3,0,14700,13941
sqh,116,3,0,14840,14072
sqh,116,3,0,14980,14203
sqh,116,3,0,15120,14338
sqh,116,3,0,15260,14535
sqh,116,3,0,15400,14664
sqh,116,3,0,15540,14794
sqh,116,3,0,15680,14924
sqh,116,3,0,15820,15058
sqh,116,3,0,15960,15190
sqh,116,3,1,140,171
sqh,116,3,1,280,299
sqh,116,3,1,420,428
sqh,116,3,1,560,554
sqh,116,3,1,700,681
sqh,116,3,1,840,808
sqh,116,3,1,980,934
sqh,116,3,1,1120,1061
sqh,116,3,1,1260,1187
sqh,116,3,1,1400,1313
sqh,116,3,1,1540,1439
sqh,116,3,1,1680,1565
sqh,116,3,1,1820,1691
sqh,116,3,1,1960,1816
sqh,116,3,1,2100,1951
sqh,116,3,1,2240,2087
sqh,116,3,1,2380,2223
sqh,116,3,1,2520,2360
sqh,116,3,1,2660,2495
sqh,116,3,1,2800,2629
sqh,116,3,1,2940,2759
sqh,116,3,1,3080,2891
sqh,116,3,1,3220,3025
sqh,116,3,1,3360,3158
sqh,116,3,1,3500,3290
sqh,116,3,1,3640,3425
sqh,116,3,1,3780,3560
sqh,116,3,1,3920,3695
sqh,116,3,1,4060,3829
sqh,116,3,1,4200,3962
sqh,116,3,1,4340,4093
sqh,116,3,1,4480,4227
sqh,116,3,1,4620,4360
sqh,116,3,1,4760,4493
sqh,116,3,1,4900,4628
sqh,116,3,1,5040,4760
sqh,116,3,1,5180,4893
sqh,116,3,1,5320,5028
sqh,116,3,1,5460,5160
sqh,116,3,1,5600,5294
sqh,116,3,1,5740,5439
sqh,116,3,1,5880,5572
sqh,116,3,1,6020,5707
sqh,116,3,1,6160,5839
sqh,116,3,1,6300,5973
sqh,116,3,1,6440,6107
sqh,116,3,1,6580,6240
sqh,116,3,1,6720,6374
sqh,116,3,1,6860,6512
sqh,116,3,1,7000,6641
sqh,116,3,1,7140,6776
sqh,116,3,1,7280,6910
sqh,116,3,1,7420,7045
sqh,116,3,1,7560,7181
sqh,116,3,1,7700,7313
sqh,116,3,1,7840,7446
sqh,116,3,1,7980,7579
sqh,116,3,1,8120,7713
sqh,116,3,1,8260,7843
sqh,116,3,1,8400,7981
sqh,116,3,1,8540,8114
sqh,116,3,1,8680,8215
sqh,116,3,1,8820,8349
sqh,116,3,1,8960,8481
sqh,116,3,1,9100,8617
sqh,116,3,1,9240,8750
sqh,116,3,1,9380,8886
sqh,116,3,1,9520,9018
sqh,116,3,1,9660,9152
sqh,116,3,1,9800,9286
sqh,116,3,1,9940,9418
sqh,116,3,1,10080,9552
sqh,116,3,1,10220,9684
sqh,116,3,1,10360,9819
sqh,116,3,1,10500,9951
sqh,116,3,1,10640,10083
sqh,116,3,1,10780,10217
sqh,116,3,1,10920,10350
sqh,116,3,1,11060,10482
sqh,116,3,1,11200,10616
sqh,116,3,1,11340,10748
sqh,116,3,1,11480,10882
sqh,116,3,1,11620,11014
sqh,116,3,1,11760,11095
sqh,116,3,1,11900,11229
sqh,116,3,1,12040,11364
sqh,116,3,1,12180,11500
sqh,116,3,1,12320,11633
sqh,116,3,1,12460,11768
sqh,116,3,1,12600,11903
sqh,116,3,1,12740,12034
sqh,116,3,1,12880,12169
sqh,116,3,1,13020,12303
sqh,116,3,1,13160,12439
sqh,116,3,1,13300,12569
sqh,116,3,1,13440,12701
sqh,116,3,1,13580,13003
sqh,116,3,1,13720,13123
sqh,116,3,1,13860,13249
sqh,116,3,1,14000,13379
sqh,116,3,1,14140,13506
sqh,116,3,1,14280,13631
sqh,116,3,1,14420,13761
sqh,116,3,1,14560,13891
sqh,116,3,1,14700,14019
sqh,116,3,1,14840,14151
sqh,116,3,1,14980,14288
sqh,116,3,1,15120,14424
sqh,116,3,1,15260,14551
sqh,116,3,1,15400,14681
sqh,116,3,1,15540,14810
sqh,116,3,1,15680,14862
sqh,116,3,1,15820,14998
sqh,116,3,1,15960,15135
sqh,226,5,0,140,379
sqh,226,5,0,280,687
sqh,226,5,0,420,779
sqh,226,5,0,560,1093
sqh,226,5,0,700,1218
sqh,226,5,0,840,1530
sqh,226,5,0,980,1663
sqh,226,5,0,1120,1975
sqh,226,5,0,1260,2106
sqh,226,5,0,1400,2421
sqh,226,5,0,1540,2564
sqh,226,5,0,1680,2902
sqh,226,5,0,1820,3001
sqh,226,5,0,1960,3335
sqh,226,5,0,2100,3435
sqh,226,5,0,2240,3769
sqh,226,5,0,2380,3865
sqh,226,5,0,2520,4201
sqh,226,5,0,2660,4301
sqh,226,5,0,2800,4636
sqh,226,5,0,2940,4732
sqh,226,5,0,3080,5067
sqh,226,5,0,3220,5168
sqh,226,5,0,3360,5502
sqh,226,5,0,3500,5599
sqh,226,5,0,3640,5934
sqh,226,5,0,3780,6035
sqh,226,5,0,3920,6367
sqh,226,5,0,4060,6466
sqh,226,5,0,4200,6802
sqh,226,5,0,4340,6907
sqh,226,5,0,4480,7236
sqh,226,5,0,4620,7337
sqh,226,5,0,4760,7668
sqh,226,5,0,4900,7774
sqh,226,5,0,5040,8106
sqh,226,5,0,5180,8208
sqh,226,5,0,5320,8539
sqh,226,5,0,5460,8638
sqh,226,5,0,5600,8976
sqh,226,5,0,5740,9070
sqh,226,5,0,5880,9415
sqh,226,5,0,6020,9501
sqh,226,5,0,6160,9846
sqh,226,5,0,6300,9932
sqh,226,5,0,6440,10269
sqh,226,5,0,6580,10368
sqh,226,5,0,6720,10719
sqh,226,5,0,6860,10808
sqh,226,5,0,7000,11151
sqh,226,5,0,7140,11242
sqh,226,5,0,7280,11586
sqh,226,5,0,7420,11676
sqh,226,5,0,7560,12018
sqh,226,5,0,7700,12111
sqh,226,5,0,7840,12449
sqh,226,5,0,7980,12542
sqh,226,5,0,8120,12887
sqh,226,5,0,8260,12973
sqh,226,5,0,8400,13317
sqh,226,5,0,8540,13408
sqh,226,5,0,8680,13753
sqh,226,5,0,8820,13842
sqh,226,5,0,8960,14183
sqh,226,5,0,9100,14275
sqh,226,5,0,9240,14619
sqh,226,5,0,9380,14710
sqh,226,5,0,9520,15050
sqh,226,5,0,9660,15142
sqh,226,5,0,9800,15487
sqh,226,5,0,9940,15577
sqh,226,5,0,10080,15916
sqh,226,5,0,10220,16009
sqh,226,5,0,10360,16353
sqh,226,5,0,10500,16440
sqh,226,5,0,10640,16782
sqh,226,5,0,10780,16873
sqh,226,5,0,10920,17220
sqh,226,5,0,11060,17311
sqh,226,5,0,11200,17646
sqh,226,5,0,11340,17738
sqh,226,5,0,11480,18086
sqh,226,5,0,11620,18176
sqh,226,5,0,11760,18514
sqh,226,5,0,11900,18605
sqh,226,5,0,12040,18953
sqh,226,5,0,12180,19038
sqh,226,5,0,12320,19381
sqh,226,5,0,12460,19474
sqh,226,5,0,12600,19817
sqh,226,5,0,12740,19910
sqh,226,5,0,12880,20247
sqh,226,5,0,13020,20340
sqh,226,5,0,13160,20684
sqh,226,5,0,13300,20776
sqh,226,5,0,13440,21114
sqh,226,5,0,13580,21209
sqh,226,5,0,13720,21545
sqh,226,5,0,13860,21642
sqh,226,5,0,14000,21984
sqh,226,5,0,14140,22072
sqh,226,5,0,14280,22412
sqh,226,5,0,14420,22508
sqh,226,5,0,14560,22852
sqh,226,5,0,14700,22939
sqh,226,5,0,14840,23280
sqh,226,5,0,14980,23375
sqh,226,5,0,15120,23719
sqh,226,5,0,15260,23808
sqh,226,5,0,15400,24156
sqh,226,5,0,15540,24240
sqh,226,5,0,15680,24585
sqh,226,5,0,15820,24677
sqh,226,5,0,15960,25013
sqh,226,5,1,140,379
sqh,226,5,1,280,687
sqh,226,5,1,420,780
sqh,226,5,1,560,1093
sqh,226,5,1,700,1227
sqh,226,5,1,840,1537
sqh,226,5,1,980,1671
sqh,226,5,1,1120,1985
sqh,226,5,1,1260,2116
sqh,226,5,1,1400,2430
sqh,226,5,1,1540,2570
sqh,226,5,1,1680,2903
sqh,226,5,1,1820,3001
sqh,226,5,1,1960,3335
sqh,226,5,1,2100,3435
sqh,226,5,1,2240,3771
sqh,226,5,1,2380,3865
sqh,226,5,1,2520,4200
sqh,226,5,1,2660,4302
sqh,226,5,1,2800,4638
sqh,226,5,1,2940,4731
sqh,226,5,1,3080,5067
sqh,226,5,1,3220,5166
sqh,226,5,1,3360,5501
sqh,226,5,1,3500,5598
sqh,226,5,1,3640,5934
sqh,226,5,1,3780,6034
sqh,226,5,1,3920,6369
sqh,226,5,1,4060,6468
sqh,226,5,1,4200,6803
sqh,226,5,1,4340,6903
sqh,226,5,1,4480,7234
sqh,226,5,1,4620,7338
sqh,226,5,1,4760,7669
sqh,226,5,1,4900,7772
sqh,226,5,1,5040,8103
sqh,226,5,1,5180,8208
sqh,226,5,1,5320,8546
sqh,226,5,1,5460,8637
sqh,226,5,1,5600,8971
sqh,226,5,1,5740,9075
sqh,226,5,1,5880,9410
sqh,226,5,1,6020,9499
sqh,226,5,1,6160,9835
sqh,226,5,1,6300,9932
sqh,226,5,1,6440,10270
sqh,226,5,1,6580,10366
sqh,226,5,1,6720,10719
sqh,226,5,1,6860,10810
sqh,226,5,1,7000,11151
sqh,226,5,1,7140,11243
sqh,226,5,1,7280,11584
sqh,226,5,1,7420,11671
sqh,226,5,1,7560,12017
sqh,226,5,1,7700,12107
sqh,226,5,1,7840,12452
sqh,226,5,1,7980,12543
sqh,226,5,1,8120,12885
sqh,226,5,1,8260,12972
sqh,226,5,1,8400,13316
sqh,226,5,1,8540,13407
sqh,226,5,1,8680,13753
sqh,226,5,1,8820,13841
sqh,226,5,1,8960,14186
sqh,226,5,1,9100,14274
sqh,226,5,1,9240,14620
sqh,226,5,1,9380,14704
sqh,226,5,1,9520,15053
sqh,226,5,1,9660,15141
sqh,226,5,1,9800,15486
sqh,226,5,1,9940,15577
sqh,226,5,1,10080,15910
sqh,226,5,1,10220,16008
sqh,226,5,1,10360,16354
sqh,226,5,1,10500,16438
sqh,226,5,1,10640,16777
sqh,226,5,1,10780,16874
sqh,226,5,1,10920,17220
sqh,226,5,1,11060,17304
sqh,226,5,1,11200,17647
sqh,226,5,1,11340,17738
sqh,226,5,1,11480,18085
sqh,226,5,1,11620,18173
sqh,226,5,1,11760,18509
sqh,226,5,1,11900,18607
sqh,226,5,1,12040,18952
sqh,226,5,1,12180,19041
sqh,226,5,1,12320,19384
sqh,226,5,1,12460,19474
sqh,226,5,1,12600,19810
sqh,226,5,1,12740,19906
sqh,226,5,1,12880,20253
sqh,226,5,1,13020,20337
sqh,226,5,1,13160,20678
sqh,226,5,1,13300,20772
sqh,226,5,1,13440,21118
sqh,226,5,1,13580,21205
sqh,226,5,1,13720,21542
sqh,226,5,1,13860,21640
sqh,226,5,1,14000,21984
sqh,226,5,1,14140,22076
sqh,226,5,1,14280,22412
sqh,226,5,1,14420,22507
sqh,226,5,1,14560,22851
sqh,226,5,1,14700,22939
sqh,226,5,1,14840,23285
sqh,226,5,1,14980,23370
sqh,226,5,1,15120,23711
sqh,226,5,1,15260,23804
sqh,226,5,1,15400,24151
sqh,226,5,1,15540,24243
sqh,226,5,1,15680,24582
sqh,226,5,1,15820,24672
sqh,226,5,1,15960,25007
hkm_iter,116,3,0,140,411
hkm_iter,116,3,0,280,746
hkm_iter,116,3,0,420,1081
hkm_iter,116,3,0,560,1414
hkm_iter,116,3,0,700,1747
hkm_iter,116,3,0,840,2081
hkm_iter,116,3,0,980,2395
hkm_iter,116,3,0,1120,2731
hkm_iter,116,3,0,1260,3059
hkm_iter,116,3,0,1400,3389
hkm_iter,116,3,0,1540,3717
hkm_iter,116,3,0,1680,4048
hkm_iter,116,3,0,1820,4378
hkm_iter,116,3,0,1960,4704
hkm_iter,116,3,0,2100,5022
hkm_iter,116,3,0,2240,5355
hkm_iter,116,3,0,2380,5676
hkm_iter,116,3,0,2520,6010
hkm_iter,116,3,0,2660,6339
hkm_iter,116,3,0,2800,6664
hkm_iter,116,3,0,2940,6994
hkm_iter,116,3,0,3080,7563
hkm_iter,116,3,0,3220,7913
hkm_iter,116,3,0,3360,8248
hkm_iter,116,3,0,3500,8621
hkm_iter,116,3,0,3640,8957
hkm_iter,116,3,0,3780,9299
hkm_iter,116,3,0,3920,9638
hkm_iter,116,3,0,4060,9974
hkm_iter,116,3,0,4200,10322
hkm_iter,116,3,0,4340,10668
hkm_iter,116,3,0,4480,11004
hkm_iter,116,3,0,4620,11347
hkm_iter,116,3,0,4760,11690
hkm_iter,116,3,0,4900,12034
hkm_iter,116,3,0,5040,12354
hkm_iter,116,3,0,5180,12631
hkm_iter,116,3,0,5320,12979
hkm_iter,116,3,0,5460,13317
hkm_iter,116,3,0,5600,13666
hkm_iter,116,3,0,5740,14007
hkm_iter,116,3,0,5880,14354
hkm_iter,116,3,0,6020,14688
hkm_iter,116,3,0,6160,15040
hkm_iter,116,3,0,6300,15386
hkm_iter,116,3,0,6440,15727
hkm_iter,116,3,0,6580,16063
hkm_iter,116,3,0,6720,16405
hkm_iter,116,3,0,6860,16748
hkm_iter,116,3,0,7000,16594
hkm_iter,116,3,0,7140,16922
hkm_iter,116,3,0,7280,17253
hkm_iter,116,3,0,7420,17583
hkm_iter,116,3,0,7560,17914
hkm_iter,116,3,0,7700,18243
hkm_iter,116,3,0,7840,18574
hkm_iter,116,3,0,7980,18903
hkm_iter,116,3,0,8120,19237
hkm_iter,116,3,0,8260,19565
hkm_iter,116,3,0,8400,19896
hkm_iter,116,3,0,8540,20225
hkm_iter,116,3,0,8680,20555
hkm_iter,116,3,0,8820,20886
hkm_iter,116,3,0,8960,21217
hkm_iter,116,3,0,9100,21546
hkm_iter,116,3,0,9240,21876
hkm_iter,116,3,0,9380,22208
hkm_iter,116,3,0,9520,22537
hkm_iter,116,3,0,9660,22867
hkm_iter,116,3,0,9800,23199
hkm_iter,116,3,0,9940,23526
hkm_iter,116,3,0,10080,23857
hkm_iter,116,3,0,10220,24189
hkm_iter,116,3,0,10360,24520
hkm_iter,116,3,0,10500,24848
hkm_iter,116,3,0,10640,25178
hkm_iter,116,3,0,10780,25508
hkm_iter,116,3,0,10920,27194
hkm_iter,116,3,0,11060,27438
hkm_iter,116,3,0,11200,27728
hkm_iter,116,3,0,11340,28015
hkm_iter,116,3,0,11480,28318
hkm_iter,116,3,0,11620,28618
hkm_iter,116,3,0,11760,28948
hkm_iter,116,3,0,11900,29277
hkm_iter,116,3,0,12040,29580
hkm_iter,116,3,0,12180,29903
hkm_iter,116,3,0,12320,30402
hkm_iter,116,3,0,12460,30720
hkm_iter,116,3,0,12600,31053
hkm_iter,116,3,0,12740,31385
hkm_iter,116,3,0,12880,31737
hkm_iter,116,3,0,13020,32076
hkm_iter,116,3,0,13160,32410
hkm_iter,116,3,0,13300,32722
hkm_iter,116,3,0,13440,33068
hkm_iter,116,3,0,13580,33399
hkm_iter,116,3,0,13720,33727
hkm_iter,116,3,0,13860,34059
hkm_iter,116,3,0,14000,34393
hkm_iter,116,3,0,14140,34735
hkm_iter,116,3,0,14280,35071
hkm_iter,116,3,0,14420,35419
hkm_iter,116,3,0,14560,35753
hkm_iter,116,3,0,14700,36011
hkm_iter,116,3,0,14840,35086
hkm_iter,116,3,0,14980,35417
hkm_iter,116,3,0,15120,35751
hkm_iter,116,3,0,15260,36078
hkm_iter,116,3,0,15400,36409
hkm_iter,116,3,0,15540,36736
hkm_iter,116,3,0,15680,37070
hkm_iter,116,3,0,15820,37399
hkm_iter,116,3,0,15960,37728
hkm_iter,116,3,1,140,357
hkm_iter,116,3,1,280,624
hkm_iter,116,3,1,420,892
hkm_iter,116,3,1,560,1159
hkm_iter,116,3,1,700,1425
hkm_iter,116,3,1,840,1692
hkm_iter,116,3,1,980,1962
hkm_iter,116,3,1,1120,2244
hkm_iter,116,3,1,1260,2507
hkm_iter,116,3,1,1400,2776
hkm_iter,116,3,1,1540,3050
hkm_iter,116,3,1,1680,3316
hkm_iter,116,3,1,1820,3586
hkm_iter,116,3,1,1960,3859
hkm_iter,116,3,1,2100,4137
hkm_iter,116,3,1,2240,4401
hkm_iter,116,3,1,2380,4670
hkm_iter,116,3,1,2520,4932
hkm_iter,116,3,1,2660,5199
hkm_iter,116,3,1,2800,5466
hkm_iter,116,3,1,2940,5738
hkm_iter,116,3,1,3080,6002
hkm_iter,116,3,1,3220,6274
hkm_iter,116,3,1,3360,6540
hkm_iter,116,3,1,3500,6816
hkm_iter,116,3,1,3640,7083
hkm_iter,116,3,1,3780,7354
hkm_iter,116,3,1,3920,7635
hkm_iter,116,3,1,4060,7916
hkm_iter,116,3,1,4200,8200
hkm_iter,116,3,1,4340,8478
hkm_iter,116,3,1,4480,8755
hkm_iter,116,3,1,4620,9036
hkm_iter,116,3,1,4760,9312
hkm_iter,116,3,1,4900,9590
hkm_iter,116,3,1,5040,9867
hkm_iter,116,3,1,5180,10148
hkm_iter,116,3,1,5320,10428
hkm_iter,116,3,1,5460,10710
hkm_iter,116,3,1,5600,10989
hkm_iter,116,3,1,5740,11269
hkm_iter,116,3,1,5880,11554
hkm_iter,116,3,1,6020,11833
hkm_iter,116,3,1,6160,12115
hkm_iter,116,3,1,6300,12398
hkm_iter,116,3,1,6440,12675
hkm_iter,116,3,1,6580,12955
hkm_iter,116,3,1,6720,13967
hkm_iter,116,3,1,6860,14259
hkm_iter,116,3,1,7000,14547
hkm_iter,116,3,1,7140,14836
hkm_iter,116,3,1,7280,15126
hkm_iter,116,3,1,7420,15419
hkm_iter,116,3,1,7560,15704
hkm_iter,116,3,1,7700,15987
hkm_iter,116,3,1,7840,16280
hkm_iter,116,3,1,7980,16564
hkm_iter,116,3,1,8120,16853
hkm_iter,116,3,1,8260,17143
hkm_iter,116,3,1,8400,17433
hkm_iter,116,3,1,8540,17711
hkm_iter,116,3,1,8680,18014
hkm_iter,116,3,1,8820,18302
hkm_iter,116,3,1,8960,18591
hkm_iter,116,3,1,9100,18880
hkm_iter,116,3,1,9240,19170
hkm_iter,116,3,1,9380,18163
hkm_iter,116,3,1,9520,18410
hkm_iter,116,3,1,9660,18679
hkm_iter,116,3,1,9800,18949
hkm_iter,116,3,1,9940,19220
hkm_iter,116,3,1,10080,19516
hkm_iter,116,3,1,10220,19814
hkm_iter,116,3,1,10360,20130
hkm_iter,116,3,1,10500,20436
hkm_iter,116,3,1,10640,20724
hkm_iter,116,3,1,10780,21024
hkm_iter,116,3,1,10920,21330
hkm_iter,116,3,1,11060,21615
hkm_iter,116,3,1,11200,21914
hkm_iter,116,3,1,11340,22199
hkm_iter,116,3,1,11480,23800
hkm_iter,116,3,1,11620,24089
hkm_iter,116,3,1,11760,24382
hkm_iter,116,3,1,11900,24666
hkm_iter,116,3,1,12040,24958
hkm_iter,116,3,1,12180,25246
hkm_iter,116,3,1,12320,25535
hkm_iter,116,3,1,12460,25829
hkm_iter,116,3,1,12600,26117
hkm_iter,116,3,1,12740,26411
hkm_iter,116,3,1,12880,26696
hkm_iter,116,3,1,13020,26998
hkm_iter,116,3,1,13160,27286
hkm_iter,116,3,1,13300,27580
hkm_iter,116,3,1,13440,27862
hkm_iter,116,3,1,13580,26241
hkm_iter,116,3,1,13720,26510
hkm_iter,116,3,1,13860,26813
hkm_iter,116,3,1,14000,27167
hkm_iter,116,3,1,14140,27492
hkm_iter,116,3,1,14280,27809
hkm_iter,116,3,1,14420,28115
hkm_iter,116,3,1,14560,28432
hkm_iter,116,3,1,14700,28734
hkm_iter,116,3,1,14840,29041
hkm_iter,116,3,1,14980,31045
hkm_iter,116,3,1,15120,31337
hkm_iter,116,3,1,15260,31627
hkm_iter,116,3,1,15400,31908
hkm_iter,116,3,1,15540,32203
hkm_iter,116,3,1,15680,32493
hkm_iter,116,3,1,15820,32785
hkm_iter,116,3,1,15960,33070
hkm_iter,226,5,0,140,901
hkm_iter,226,5,0,280,1785
hkm_iter,226,5,0,420,2510
hkm_iter,226,5,0,560,3412
hkm_iter,226,5,0,700,4148
hkm_iter,226,5,0,840,5048
hkm_iter,226,5,0,980,5799
hkm_iter,226,5,0,1120,6712
hkm_iter,226,5,0,1260,7472
hkm_iter,226,5,0,1400,8382
hkm_iter,226,5,0,1540,9149
hkm_iter,226,5,0,1680,10028
hkm_iter,226,5,0,1820,10820
hkm_iter,226,5,0,1960,11722
hkm_iter,226,5,0,2100,12508
hkm_iter,226,5,0,2240,13363
hkm_iter,226,5,0,2380,14154
hkm_iter,226,5,0,2520,15058
hkm_iter,226,5,0,2660,15846
hkm_iter,226,5,0,2800,16726
hkm_iter,226,5,0,2940,17540
hkm_iter,226,5,0,3080,18415
hkm_iter,226,5,0,3220,19231
hkm_iter,226,5,0,3360,20089
hkm_iter,226,5,0,3500,20929
hkm_iter,226,5,0,3640,21784
hkm_iter,226,5,0,3780,22609
hkm_iter,226,5,0,3920,23458
hkm_iter,226,5,0,4060,24309
hkm_iter,226,5,0,4200,23714
hkm_iter,226,5,0,4340,24513
hkm_iter,226,5,0,4480,25292
hkm_iter,226,5,0,4620,26079
hkm_iter,226,5,0,4760,26860
hkm_iter,226,5,0,4900,27651
hkm_iter,226,5,0,5040,28414
hkm_iter,226,5,0,5180,29259
hkm_iter,226,5,0,5320,30044
hkm_iter,226,5,0,5460,30930
hkm_iter,226,5,0,5600,31714
hkm_iter,226,5,0,5740,32584
hkm_iter,226,5,0,5880,33352
hkm_iter,226,5,0,6020,34227
hkm_iter,226,5,0,6160,34998
hkm_iter,226,5,0,6300,35878
hkm_iter,226,5,0,6440,36647
hkm_iter,226,5,0,6580,37550
hkm_iter,226,5,0,6720,38290
hkm_iter,226,5,0,6860,39186
hkm_iter,226,5,0,7000,39984
hkm_iter,226,5,0,7140,40845
hkm_iter,226,5,0,7280,41287
hkm_iter,226,5,0,7420,42164
hkm_iter,226,5,0,7560,42963
hkm_iter,226,5,0,7700,43838
hkm_iter,226,5,0,7840,44610
hkm_iter,226,5,0,7980,45484
hkm_iter,226,5,0,8120,46269
hkm_iter,226,5,0,8260,47136
hkm_iter,226,5,0,8400,47901
hkm_iter,226,5,0,8540,48774
hkm_iter,226,5,0,8680,49533
hkm_iter,226,5,0,8820,50420
hkm_iter,226,5,0,8960,51248
hkm_iter,226,5,0,9100,52121
hkm_iter,226,5,0,9240,52848
hkm_iter,226,5,0,9380,53765
hkm_iter,226,5,0,9520,54473
hkm_iter,226,5,0,9660,55367
hkm_iter,226,5,0,9800,56095
hkm_iter,226,5,0,9940,57007
hkm_iter,226,5,0,10080,57727
hkm_iter,226,5,0,10220,58654
hkm_iter,226,5,0,10360,59372
hkm_iter,226,5,0,10500,60284
hkm_iter,226,5,0,10640,61035
hkm_iter,226,5,0,10780,61928
hkm_iter,226,5,0,10920,62612
hkm_iter,226,5,0,11060,63522
hkm_iter,226,5,0,11200,64159
hkm_iter,226,5,0,11340,65085
hkm_iter,226,5,0,11480,65780
hkm_iter,226,5,0,11620,66699
hkm_iter,226,5,0,11760,67394
hkm_iter,226,5,0,11900,68339
hkm_iter,226,5,0,12040,69002
hkm_iter,226,5,0,12180,69959
hkm_iter,226,5,0,12320,70610
hkm_iter,226,5,0,12460,71536
hkm_iter,226,5,0,12600,72238
hkm_iter,226,5,0,12740,73176
hkm_iter,226,5,0,12880,73839
hkm_iter,226,5,0,13020,74787
hkm_iter,226,5,0,13160,75453
hkm_iter,226,5,0,13300,76409
