module,pi,theta,karatsuba,length,cycles
hkm_iter,116,3,0,4620,11275
hkm_iter,116,3,0,4732,11546
hkm_iter,116,3,0,4844,11817
hkm_iter,116,3,0,4956,12095
hkm_iter,116,3,0,5068,12362
hkm_iter,116,3,0,5180,12302
hkm_iter,116,3,0,5292,12564
hkm_iter,116,3,0,5404,13130
hkm_iter,116,3,0,5516,13404
hkm_iter,116,3,0,5628,13678
hkm_iter,116,3,0,5740,13959
hkm_iter,116,3,0,5852,14221
hkm_iter,116,3,0,5964,14493
hkm_iter,116,3,0,6076,14768
hkm_iter,116,3,0,6188,15033
hkm_iter,116,3,0,6300,15308
hkm_iter,116,3,0,6412,15573
hkm_iter,116,3,0,6524,15846
hkm_iter,116,3,0,6636,16123
hkm_iter,116,3,0,6748,16397
hkm_iter,116,3,0,6860,16761
hkm_iter,116,3,0,6972,17031
hkm_iter,116,3,0,7084,17295
hkm_iter,116,3,0,7196,17564
hkm_iter,116,3,0,7308,17839
hkm_iter,116,3,0,7420,18103
hkm_iter,116,3,0,7532,18376
hkm_iter,116,3,0,7644,18651
hkm_iter,116,3,0,7756,18930
hkm_iter,116,3,0,7868,19200
hkm_iter,116,3,0,7980,19464
hkm_iter,116,3,0,8092,19732
hkm_iter,116,3,0,8204,20010
hkm_iter,116,3,0,8316,20277
hkm_iter,116,3,0,8428,20553
hkm_iter,116,3,0,8540,20229
hkm_iter,116,3,0,8652,20491
hkm_iter,116,3,0,8764,20754
hkm_iter,116,3,0,8876,21021
hkm_iter,116,3,0,8988,21283
hkm_iter,116,3,0,9100,21546
hkm_iter,116,3,0,9212,21813
hkm_iter,116,3,0,9324,22075
hkm_iter,116,3,0,9436,22339
hkm_iter,116,3,0,9548,22604
hkm_iter,116,3,0,9660,22867
hkm_iter,116,3,0,9772,23132
hkm_iter,116,3,0,9884,23396
hkm_iter,116,3,0,9996,23662
hkm_iter,116,3,0,10108,23927
hkm_iter,116,3,0,10220,25022
hkm_iter,116,3,0,10332,25278
hkm_iter,116,3,0,10444,25523
hkm_iter,116,3,0,10556,25774
hkm_iter,116,3,0,10668,26024
hkm_iter,116,3,0,10780,26297
hkm_iter,116,3,0,10892,26550
hkm_iter,116,3,0,11004,26806
hkm_iter,116,3,0,11116,27065
hkm_iter,116,3,0,11228,27325
hkm_iter,116,3,0,11340,27682
hkm_iter,116,3,0,11452,27863
hkm_iter,116,3,0,11564,28124
hkm_iter,116,3,0,11676,28391
hkm_iter,116,3,0,11788,28653
hkm_iter,116,3,0,11900,28150
hkm_iter,116,3,0,12012,28417
hkm_iter,116,3,0,12124,28681
hkm_iter,116,3,0,12236,28948
hkm_iter,116,3,0,12348,29212
hkm_iter,116,3,0,12460,29475
hkm_iter,116,3,0,12572,29739
hkm_iter,116,3,0,12684,30002
hkm_iter,116,3,0,12796,30267
hkm_iter,116,3,0,12908,30530
hkm_iter,116,3,0,13020,31975
hkm_iter,116,3,0,13132,32150
hkm_iter,116,3,0,13244,32401
hkm_iter,116,3,0,13356,32654
hkm_iter,116,3,0,13468,31853
hkm_iter,116,3,0,13580,32116
hkm_iter,116,3,0,13692,32379
hkm_iter,116,3,0,13804,32648
hkm_iter,116,3,0,13916,32910
hkm_iter,116,3,0,14028,33174
hkm_iter,116,3,0,14140,33437
hkm_iter,116,3,0,14252,33702
hkm_iter,116,3,0,14364,33963
hkm_iter,116,3,0,14476,34230
hkm_iter,116,3,0,14588,34492
hkm_iter,116,3,0,14700,34758
hkm_iter,116,3,0,14812,35020
hkm_iter,116,3,0,14924,35289
hkm_iter,116,3,0,15036,35551
hkm_iter,116,3,0,15148,35814
hkm_iter,116,3,0,15260,36078
hkm_iter,116,3,0,15372,36347
hkm_iter,116,3,0,15484,36607
hkm_iter,116,3,0,15596,36874
hkm_iter,116,3,0,15708,37135
hkm_iter,116,3,0,15820,37399
hkm_iter,116,3,0,15932,37668
hkm_iter,116,3,1,140,357
hkm_iter,116,3,1,252,571
hkm_iter,116,3,1,364,785
hkm_iter,116,3,1,476,999
hkm_iter,116,3,1,588,1212
hkm_iter,116,3,1,700,1425
hkm_iter,116,3,1,812,1639
hkm_iter,116,3,1,924,1853
hkm_iter,116,3,1,1036,2144
hkm_iter,116,3,1,1148,2369
hkm_iter,116,3,1,1260,2595
hkm_iter,116,3,1,1372,2824
hkm_iter,116,3,1,1484,3058
hkm_iter,116,3,1,1596,3285
hkm_iter,116,3,1,1708,3510
hkm_iter,116,3,1,1820,3737
hkm_iter,116,3,1,1932,3970
hkm_iter,116,3,1,2044,4197
hkm_iter,116,3,1,2156,4438
hkm_iter,116,3,1,2268,4658
hkm_iter,116,3,1,2380,4891
hkm_iter,116,3,1,2492,5123
hkm_iter,116,3,1,2604,5342
hkm_iter,116,3,1,2716,5600
hkm_iter,116,3,1,2828,5831
hkm_iter,116,3,1,2940,6060
hkm_iter,116,3,1,3052,6287
hkm_iter,116,3,1,3164,6515
hkm_iter,116,3,1,3276,6746
hkm_iter,116,3,1,3388,6982
hkm_iter,116,3,1,3500,7218
hkm_iter,116,3,1,3612,7446
hkm_iter,116,3,1,3724,7678
hkm_iter,116,3,1,3836,7909
hkm_iter,116,3,1,3948,8139
hkm_iter,116,3,1,4060,8371
hkm_iter,116,3,1,4172,8618
hkm_iter,116,3,1,4284,8835
hkm_iter,116,3,1,4396,8541
hkm_iter,116,3,1,4508,8757
hkm_iter,116,3,1,4620,8971
hkm_iter,116,3,1,4732,9186
hkm_iter,116,3,1,4844,9401
hkm_iter,116,3,1,4956,9616
hkm_iter,116,3,1,5068,9832
hkm_iter,116,3,1,5180,10046
hkm_iter,116,3,1,5292,10262
hkm_iter,116,3,1,5404,10479
hkm_iter,116,3,1,5516,10696
hkm_iter,116,3,1,5628,10912
hkm_iter,116,3,1,5740,11127
hkm_iter,116,3,1,5852,11345
hkm_iter,116,3,1,5964,11562
hkm_iter,116,3,1,6076,12637
hkm_iter,116,3,1,6188,12873
hkm_iter,116,3,1,6300,13104
hkm_iter,116,3,1,6412,13332
hkm_iter,116,3,1,6524,13563
hkm_iter,116,3,1,6636,12858
hkm_iter,116,3,1,6748,13071
hkm_iter,116,3,1,6860,13287
hkm_iter,116,3,1,6972,13504
hkm_iter,116,3,1,7084,13727
hkm_iter,116,3,1,7196,13956
hkm_iter,116,3,1,7308,14191
hkm_iter,116,3,1,7420,14420
hkm_iter,116,3,1,7532,14655
hkm_iter,116,3,1,7644,14886
hkm_iter,116,3,1,7756,15118
hkm_iter,116,3,1,7868,15223
hkm_iter,116,3,1,7980,15442
hkm_iter,116,3,1,8092,15665
hkm_iter,116,3,1,8204,15893
hkm_iter,116,3,1,8316,16132
hkm_iter,116,3,1,8428,16358
hkm_iter,116,3,1,8540,16595
hkm_iter,116,3,1,8652,16810
hkm_iter,116,3,1,8764,17043
hkm_iter,116,3,1,8876,17269
hkm_iter,116,3,1,8988,17502
hkm_iter,116,3,1,9100,17722
hkm_iter,116,3,1,9212,17947
hkm_iter,116,3,1,9324,18166
hkm_iter,116,3,1,9436,18398
hkm_iter,116,3,1,9548,19810
hkm_iter,116,3,1,9660,20102
hkm_iter,116,3,1,9772,20353
hkm_iter,116,3,1,9884,21385
hkm_iter,116,3,1,9996,20735
hkm_iter,116,3,1,10108,20966
hkm_iter,116,3,1,10220,21197
hkm_iter,116,3,1,10332,21430
hkm_iter,116,3,1,10444,21662
hkm_iter,116,3,1,10556,21894
hkm_iter,116,3,1,10668,22125
hkm_iter,116,3,1,10780,22356
hkm_iter,116,3,1,10892,22589
hkm_iter,116,3,1,11004,22823
hkm_iter,116,3,1,11116,21486
hkm_iter,116,3,1,11228,21737
hkm_iter,116,3,1,11340,22011
hkm_iter,116,3,1,11452,22272
hkm_iter,116,3,1,11564,22524
hkm_iter,116,3,1,11676,22767
hkm_iter,116,3,1,11788,23019
hkm_iter,116,3,1,11900,23259
hkm_iter,116,3,1,12012,23478
hkm_iter,116,3,1,12124,23710
hkm_iter,116,3,1,12236,23940
hkm_iter,116,3,1,12348,24167
hkm_iter,116,3,1,12460,24392
hkm_iter,116,3,1,12572,24627
hkm_iter,116,3,1,12684,24853
hkm_iter,116,3,1,12796,24877
hkm_iter,116,3,1,12908,25114
hkm_iter,116,3,1,13020,25354
hkm_iter,116,3,1,13132,25598
hkm_iter,116,3,1,13244,25820
hkm_iter,116,3,1,13356,26060
hkm_iter,116,3,1,13468,26280
hkm_iter,116,3,1,13580,26512
hkm_iter,116,3,1,13692,26738
hkm_iter,116,3,1,13804,26968
hkm_iter,116,3,1,13916,27181
hkm_iter,116,3,1,14028,27419
hkm_iter,116,3,1,14140,27645
hkm_iter,116,3,1,14252,27874
hkm_iter,116,3,1,14364,28088
hkm_iter,116,3,1,14476,28359
hkm_iter,116,3,1,14588,28590
hkm_iter,116,3,1,14700,28813
hkm_iter,116,3,1,14812,30694
hkm_iter,116,3,1,14924,30930
hkm_iter,116,3,1,15036,31161
hkm_iter,116,3,1,15148,31393
hkm_iter,116,3,1,15260,31623
hkm_iter,116,3,1,15372,31851
hkm_iter,116,3,1,15484,30030
hkm_iter,116,3,1,15596,30304
hkm_iter,116,3,1,15708,30564
hkm_iter,116,3,1,15820,30816
hkm_iter,116,3,1,15932,31062
hkm_iter,226,5,0,140,901
hkm_iter,226,5,0,252,1537
hkm_iter,226,5,0,364,2166
hkm_iter,226,5,0,476,2793
hkm_iter,226,5,0,588,3422
hkm_iter,226,5,0,700,4053
hkm_iter,226,5,0,812,4817
hkm_iter,226,5,0,924,5482
hkm_iter,226,5,0,1036,6143
hkm_iter,226,5,0,1148,6807
hkm_iter,226,5,0,1260,7478
hkm_iter,226,5,0,1372,8142
hkm_iter,226,5,0,1484,8811
hkm_iter,226,5,0,1596,9480
hkm_iter,226,5,0,1708,10157
hkm_iter,226,5,0,1820,10827
hkm_iter,226,5,0,1932,11460
hkm_iter,226,5,0,2044,12128
hkm_iter,226,5,0,2156,12807
hkm_iter,226,5,0,2268,13476
hkm_iter,226,5,0,2380,14148
hkm_iter,226,5,0,2492,14816
hkm_iter,226,5,0,2604,15493
hkm_iter,226,5,0,2716,16169
hkm_iter,226,5,0,2828,16847
hkm_iter,226,5,0,2940,17524
hkm_iter,226,5,0,3052,18200
hkm_iter,226,5,0,3164,18882
hkm_iter,226,5,0,3276,19556
hkm_iter,226,5,0,3388,20231
hkm_iter,226,5,0,3500,20909
hkm_iter,226,5,0,3612,21689
hkm_iter,226,5,0,3724,22355
hkm_iter,226,5,0,3836,23035
hkm_iter,226,5,0,3948,23707
hkm_iter,226,5,0,4060,24384
hkm_iter,226,5,0,4172,25053
hkm_iter,226,5,0,4284,25726
hkm_iter,226,5,0,4396,26398
hkm_iter,226,5,0,4508,27074
hkm_iter,226,5,0,4620,27745
hkm_iter,226,5,0,4732,28433
hkm_iter,226,5,0,4844,29115
hkm_iter,226,5,0,4956,29781
hkm_iter,226,5,0,5068,30459
hkm_iter,226,5,0,5180,31110
hkm_iter,226,5,0,5292,29856
hkm_iter,226,5,0,5404,30483
hkm_iter,226,5,0,5516,31113
hkm_iter,226,5,0,5628,31770
hkm_iter,226,5,0,5740,32374
hkm_iter,226,5,0,5852,32993
hkm_iter,226,5,0,5964,33627
hkm_iter,226,5,0,6076,34250
hkm_iter,226,5,0,6188,34885
hkm_iter,226,5,0,6300,35503
hkm_iter,226,5,0,6412,36137
hkm_iter,226,5,0,6524,36818
hkm_iter,226,5,0,6636,37521
hkm_iter,226,5,0,6748,38188
hkm_iter,226,5,0,6860,38875
hkm_iter,226,5,0,6972,39608
hkm_iter,226,5,0,7084,40269
hkm_iter,226,5,0,7196,40929
hkm_iter,226,5,0,7308,41588
hkm_iter,226,5,0,7420,42284
hkm_iter,226,5,0,7532,42493
hkm_iter,226,5,0,7644,43147
hkm_iter,226,5,0,7756,43825
hkm_iter,226,5,0,7868,44536
hkm_iter,226,5,0,7980,45190
hkm_iter,226,5,0,8092,45860
hkm_iter,226,5,0,8204,46511
hkm_iter,226,5,0,8316,47178
hkm_iter,226,5,0,8428,47861
hkm_iter,226,5,0,8540,48508
hkm_iter,226,5,0,8652,49176
hkm_iter,226,5,0,8764,49851
hkm_iter,226,5,0,8876,50522
hkm_iter,226,5,0,8988,51173
hkm_iter,226,5,0,9100,51834
hkm_iter,226,5,0,9212,52472
hkm_iter,226,5,0,9324,53132
hkm_iter,226,5,0,9436,53761
hkm_iter,226,5,0,9548,54438
hkm_iter,226,5,0,9660,55095
hkm_iter,226,5,0,9772,55851
hkm_iter,226,5,0,9884,56507
hkm_iter,226,5,0,9996,57164
hkm_iter,226,5,0,10108,57811
hkm_iter,226,5,0,10220,58472
hkm_iter,226,5,0,10332,59113
hkm_iter,226,5,0,10444,59782
hkm_iter,226,5,0,10556,60418
hkm_iter,226,5,0,10668,61072
hkm_iter,226,5,0,10780,61719
hkm_iter,226,5,0,10892,62363
hkm_iter,226,5,0,11004,63018
hkm_iter,226,5,0,11116,63644
hkm_iter,226,5,0,11228,64307
hkm_iter,226,5,0,11340,64957
hkm_iter,226,5,0,11452,65614
hkm_iter,226,5,0,11564,66263
hkm_iter,226,5,0,11676,66904
hkm_iter,226,5,0,11788,67558
hkm_iter,226,5,0,11900,68219
hkm_iter,226,5,0,12012,71410
hkm_iter,226,5,0,12124,73225
hkm_iter,226,5,0,12236,73896
hkm_iter,226,5,0,12348,74564
hkm_iter,226,5,0,12460,75244
hkm_iter,226,5,0,12572,75928
hkm_iter,226,5,0,12684,76595
hkm_iter,226,5,0,12796,77268
hkm_iter,226,5,0,12908,77951
hkm_iter,226,5,0,13020,78621
hkm_iter,226,5,0,13132,79293
hkm_iter,226,5,0,13244,79975
hkm_iter,226,5,0,13356,80638
hkm_iter,226,5,0,13468,81327
hkm_iter,226,5,0,13580,81993
hkm_iter,226,5,0,13692,82663
hkm_iter,226,5,0,13804,83343
hkm_iter,226,5,0,13916,84025
hkm_iter,226,5,0,14028,84695
hkm_iter,226,5,0,14140,85357
hkm_iter,226,5,0,14252,86049
hkm_iter,226,5,0,14364,86715
hkm_iter,226,5,0,14476,87406
hkm_iter,226,5,0,14588,88069
hkm_iter,226,5,0,14700,88731
hkm_iter,226,5,0,14812,89404
hkm_iter,226,5,0,14924,90080
hkm_iter,226,5,0,15036,90772
hkm_iter,226,5,0,15148,91442
hkm_iter,226,5,0,15260,92111
hkm_iter,226,5,0,15372,92781
hkm_iter,226,5,0,15484,93442
hkm_iter,226,5,0,15596,94129
hkm_iter,226,5,0,15708,94798
hkm_iter,226,5,0,15820,95472
hkm_iter,226,5,0,15932,96168
hkm_iter,226,5,1,140,792
hkm_iter,226,5,1,252,1292
hkm_iter,226,5,1,364,1798
hkm_iter,226,5,1,476,2301
hkm_iter,226,5,1,588,2805
hkm_iter,226,5,1,700,3309
hkm_iter,226,5,1,812,3808
hkm_iter,226,5,1,924,4302
hkm_iter,226,5,1,1036,4816
hkm_iter,226,5,1,1148,5323
hkm_iter,226,5,1,1260,5818
hkm_iter,226,5,1,1372,6324
hkm_iter,226,5,1,1484,6822
hkm_iter,226,5,1,1596,7333
hkm_iter,226,5,1,1708,7820
hkm_iter,226,5,1,1820,8339
hkm_iter,226,5,1,1932,8821
hkm_iter,226,5,1,2044,9339
hkm_iter,226,5,1,2156,9845
hkm_iter,226,5,1,2268,10344
hkm_iter,226,5,1,2380,10851
hkm_iter,226,5,1,2492,11350
hkm_iter,226,5,1,2604,11861
hkm_iter,226,5,1,2716,12357
hkm_iter,226,5,1,2828,12867
hkm_iter,226,5,1,2940,13361
hkm_iter,226,5,1,3052,13876
hkm_iter,226,5,1,3164,14377
hkm_iter,226,5,1,3276,14876
hkm_iter,226,5,1,3388,15387
hkm_iter,226,5,1,3500,15886
hkm_iter,226,5,1,3612,16397
hkm_iter,226,5,1,3724,16894
hkm_iter,226,5,1,3836,17404
hkm_iter,226,5,1,3948,17898
hkm_iter,226,5,1,4060,18413
hkm_iter,226,5,1,4172,18913
hkm_iter,226,5,1,4284,19412
hkm_iter,226,5,1,4396,19919
hkm_iter,226,5,1,4508,21910
hkm_iter,226,5,1,4620,22464
hkm_iter,226,5,1,4732,22991
hkm_iter,226,5,1,4844,23538
hkm_iter,226,5,1,4956,24067
hkm_iter,226,5,1,5068,24615
hkm_iter,226,5,1,5180,25154
hkm_iter,226,5,1,5292,25690
hkm_iter,226,5,1,5404,26234
hkm_iter,226,5,1,5516,26772
hkm_iter,226,5,1,5628,27316
hkm_iter,226,5,1,5740,27847
hkm_iter,226,5,1,5852,28398
hkm_iter,226,5,1,5964,28924
hkm_iter,226,5,1,6076,29477
hkm_iter,226,5,1,6188,29994
hkm_iter,226,5,1,6300,30510
hkm_iter,226,5,1,6412,31048
hkm_iter,226,5,1,6524,31560
hkm_iter,226,5,1,6636,32091
hkm_iter,226,5,1,6748,32625
hkm_iter,226,5,1,6860,33160
hkm_iter,226,5,1,6972,33668
hkm_iter,226,5,1,7084,34193
hkm_iter,226,5,1,7196,34738
hkm_iter,226,5,1,7308,35267
hkm_iter,226,5,1,7420,35767
hkm_iter,226,5,1,7532,36293
hkm_iter,226,5,1,7644,36871
hkm_iter,226,5,1,7756,37376
hkm_iter,226,5,1,7868,35500
hkm_iter,226,5,1,7980,36009
hkm_iter,226,5,1,8092,36502
hkm_iter,226,5,1,8204,37007
hkm_iter,226,5,1,8316,37513
hkm_iter,226,5,1,8428,38017
hkm_iter,226,5,1,8540,38514
hkm_iter,226,5,1,8652,39046
hkm_iter,226,5,1,8764,39620
hkm_iter,226,5,1,8876,40179
hkm_iter,226,5,1,8988,40737
hkm_iter,226,5,1,9100,41276
hkm_iter,226,5,1,9212,41829
hkm_iter,226,5,1,9324,42376
hkm_iter,226,5,1,9436,42914
hkm_iter,226,5,1,9548,46180
hkm_iter,226,5,1,9660,46718
hkm_iter,226,5,1,9772,47266
hkm_iter,226,5,1,9884,47797
hkm_iter,226,5,1,9996,48328
hkm_iter,226,5,1,10108,48877
hkm_iter,226,5,1,10220,48165
hkm_iter,226,5,1,10332,46552
hkm_iter,226,5,1,10444,47060
hkm_iter,226,5,1,10556,47561
hkm_iter,226,5,1,10668,48057
hkm_iter,226,5,1,10780,48569
hkm_iter,226,5,1,10892,49081
hkm_iter,226,5,1,11004,49602
hkm_iter,226,5,1,11116,50320
hkm_iter,226,5,1,11228,50866
hkm_iter,226,5,1,11340,51441
hkm_iter,226,5,1,11452,51988
hkm_iter,226,5,1,11564,52541
hkm_iter,226,5,1,11676,53063
hkm_iter,226,5,1,11788,53622
hkm_iter,226,5,1,11900,54156
hkm_iter,226,5,1,12012,54673
hkm_iter,226,5,1,12124,55212
hkm_iter,226,5,1,12236,55737
hkm_iter,226,5,1,12348,56276
hkm_iter,226,5,1,12460,56791
hkm_iter,226,5,1,12572,57306
hkm_iter,226,5,1,12684,57857
hkm_iter,226,5,1,12796,58416
hkm_iter,226,5,1,12908,58909
hkm_iter,226,5,1,13020,59437
hkm_iter,226,5,1,13132,59964
hkm_iter,226,5,1,13244,60483
hkm_iter,226,5,1,13356,61020
hkm_iter,226,5,1,13468,61519
hkm_iter,226,5,1,13580,62038
hkm_iter,226,5,1,13692,62597
hkm_iter,226,5,1,13804,63113
hkm_iter,226,5,1,13916,63631
hkm_iter,226,5,1,14028,64159
hkm_iter,226,5,1,14140,64580
hkm_iter,226,5,1,14252,65068
hkm_iter,226,5,1,14364,65634
hkm_iter,226,5,1,14476,66681
hkm_iter,226,5,1,14588,67159
hkm_iter,226,5,1,14700,67687
hkm_iter,226,5,1,14812,68193
hkm_iter,226,5,1,14924,68694
hkm_iter,226,5,1,15036,69194
hkm_iter,226,5,1,15148,69731
hkm_iter,226,5,1,15260,70202
hkm_iter,226,5,1,15372,70743
hkm_iter,226,5,1,15484,71251
hkm_iter,226,5,1,15596,71769
hkm_iter,226,5,1,15708,72271
hkm_iter,226,5,1,15820,72794
hkm_iter,226,5,1,15932,73323
